"Ebene";"EDV-Code";"Code";"Titel";"Kurztitel"
5;"K64990";"K 64.99-0";"Other financial service activities, except insurance and pension funding n.e.c.";""
2;"K65";"K 65";"Insurance, reinsurance and pension funding, except compulsory social security";""
3;"K651";"K 65.1";"Insurance";""
4;"K6511";"K 65.11";"Life insurance";""
5;"K65110";"K 65.11-0";"Life insurance";""
4;"K6512";"K 65.12";"Non-life insurance";""
5;"K65120";"K 65.12-0";"Non-life insurance";""
3;"K652";"K 65.2";"Reinsurance";""
4;"K6520";"K 65.20";"Reinsurance";""
5;"K65200";"K 65.20-0";"Reinsurance";""
3;"K653";"K 65.3";"Pension funding";""
4;"K6530";"K 65.30";"Pension funding";""
5;"K65300";"K 65.30-0";"Pension funding";""
2;"K66";"K 66";"Activities auxiliary to financial services and insurance activities";""
3;"K661";"K 66.1";"Activities auxiliary to financial services, except insurance and pension funding";""
4;"K6611";"K 66.11";"Administration of financial markets";""
5;"K66110";"K 66.11-0";"Administration of financial markets";""
4;"K6612";"K 66.12";"Security and commodity contracts brokerage";""
5;"K66120";"K 66.12-0";"Security and commodity contracts brokerage";""
4;"K6619";"K 66.19";"Other activities auxiliary to financial services, except insurance and pension funding";""
5;"K66190";"K 66.19-0";"Other activities auxiliary to financial services, except insurance and pension funding";""
3;"K662";"K 66.2";"Activities auxiliary to insurance and pension funding";""
4;"K6621";"K 66.21";"Risk and damage evaluation";""
5;"K66210";"K 66.21-0";"Risk and damage evaluation";""
4;"K6622";"K 66.22";"Activities of insurance agents and brokers";""
5;"K66220";"K 66.22-0";"Activities of insurance agents and brokers";""
4;"K6629";"K 66.29";"Other activities auxiliary to insurance and pension funding";""
5;"K66290";"K 66.29-0";"Other activities auxiliary to insurance and pension funding";""
3;"K663";"K 66.3";"Fund management activities";""
4;"K6630";"K 66.30";"Fund management activities";""
5;"K66300";"K 66.30-0";"Fund management activities";""
1;"L";"L";"REAL ESTATE ACTIVITIES";""
2;"L68";"L 68";"Real estate activities";""
3;"L681";"L 68.1";"Buying and selling of own real estate";""
4;"L6810";"L 68.10";"Buying and selling of own real estate";""
5;"L68100";"L 68.10-0";"Buying and selling of own real estate";""
3;"L682";"L 68.2";"Renting and operating of own or leased real estate";""
4;"L6820";"L 68.20";"Renting and operating of own or leased real estate";""
5;"L68201";"L 68.20-1";"Leasing of real estate";""
5;"L68209";"L 68.20-9";"Other renting and operating of own or leased real estate";""
3;"L683";"L 68.3";"Real estate activities on a fee or contract basis";""
4;"L6831";"L 68.31";"Real estate agencies";""
5;"L68310";"L 68.31-0";"Real estate agencies";""
4;"L6832";"L 68.32";"Management of real estate on a fee or contract basis";""
5;"L68320";"L 68.32-0";"Management of real estate on a fee or contract basis";""
1;"M";"M";"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES";""
2;"M69";"M 69";"Legal and accounting activities";""
3;"M691";"M 69.1";"Legal activities";""
4;"M6910";"M 69.10";"Legal activities";""
5;"M69100";"M 69.10-0";"Legal activities";""
3;"M692";"M 69.2";"Accounting, bookkeeping and auditing activities; tax consultancy";""
4;"M6920";"M 69.20";"Accounting, bookkeeping and auditing activities; tax consultancy";""
5;"M69200";"M 69.20-0";"Accounting, bookkeeping and auditing activities; tax consultancy";""
2;"M70";"M 70";"Activities of head offices; management consultancy activities";""
3;"M701";"M 70.1";"Activities of head offices";""
4;"M7010";"M 70.10";"Activities of head offices";""
5;"M70100";"M 70.10-0";"Activities of head offices";""
3;"M702";"M 70.2";"Management consultancy activities";""
4;"M7021";"M 70.21";"Public relations and communication activities";""
5;"M70210";"M 70.21-0";"Public relations and communication activities";""
4;"M7022";"M 70.22";"Business and other management consultancy activities";""
5;"M70220";"M 70.22-0";"Business and other management consultancy activities";""
2;"M71";"M 71";"Architectural and engineering activities; technical testing and analysis";""
3;"M711";"M 71.1";"Architectural and engineering activities and related technical consultancy";""
4;"M7111";"M 71.11";"Architectural activities";""
5;"M71110";"M 71.11-0";"Architectural activities";""
4;"M7112";"M 71.12";"Engineering activities and related technical consultancy";""
5;"M71120";"M 71.12-0";"Engineering activities and related technical consultancy";""
3;"M712";"M 71.2";"Technical testing and analysis";""
4;"M7120";"M 71.20";"Technical testing and analysis";""
5;"M71200";"M 71.20-0";"Technical testing and analysis";""
2;"M72";"M 72";"Scientific research and development";""
3;"M721";"M 72.1";"Research and experimental development on natural sciences and engineering";""
4;"M7211";"M 72.11";"Research and experimental development on biotechnology";""
5;"M72110";"M 72.11-0";"Research and experimental development on biotechnology";""
4;"M7219";"M 72.19";"Other research and experimental development on natural sciences and engineering";""
5;"M72190";"M 72.19-0";"Other research and experimental development on natural sciences and engineering";""
3;"M722";"M 72.2";"Research and experimental development on social sciences and humanities";""
4;"M7220";"M 72.20";"Research and experimental development on social sciences and humanities";""
5;"M72200";"M 72.20-0";"Research and experimental development on social sciences and humanities";""
2;"M73";"M 73";"Advertising and market research";""
3;"M731";"M 73.1";"Advertising";""
4;"M7311";"M 73.11";"Advertising agencies";""
5;"M73111";"M 73.11-1";"Creation of advertising campaigns";""
5;"M73112";"M 73.11-2";"Distribution of advertising material";""
4;"M7312";"M 73.12";"Media representation";""
5;"M73120";"M 73.12-0";"Media representation";""
3;"M732";"M 73.2";"Market research and public opinion polling";""
4;"M7320";"M 73.20";"Market research and public opinion polling";""
5;"M73200";"M 73.20-0";"Market research and public opinion polling";""
2;"M74";"M 74";"Other professional, scientific and technical activities";""
3;"M741";"M 74.1";"Specialised design activities";""
4;"M7410";"M 74.10";"Specialised design activities";""
5;"M74100";"M 74.10-0";"Specialised design activities";""
3;"M742";"M 74.2";"Photographic activities";""
4;"M7420";"M 74.20";"Photographic activities";""
5;"M74200";"M 74.20-0";"Photographic activities";""
3;"M743";"M 74.3";"Translation and interpretation activities";""
4;"M7430";"M 74.30";"Translation and interpretation activities";""
5;"M74300";"M 74.30-0";"Translation and interpretation activities";""
3;"M749";"M 74.9";"Other professional, scientific and technical activities n.e.c.";""
4;"M7490";"M 74.90";"Other professional, scientific and technical activities n.e.c.";""
5;"M74900";"M 74.90-0";"Other professional, scientific and technical activities n.e.c.";""
2;"M75";"M 75";"Veterinary activities";""
3;"M750";"M 75.0";"Veterinary activities";""
4;"M7500";"M 75.00";"Veterinary activities";""
5;"M75000";"M 75.00-0";"Veterinary activities";""
1;"N";"N";"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES";""
2;"N77";"N 77";"Rental and leasing activities";""
3;"N771";"N 77.1";"Renting and leasing of motor vehicles";""
4;"N7711";"N 77.11";"Renting and leasing of cars and light motor vehicles";""
5;"N77111";"N 77.11-1";"Leasing of cars and light motor vehicles";""
5;"N77112";"N 77.11-2";"Renting of cars and light motor vehicles";""
4;"N7712";"N 77.12";"Renting and leasing of trucks";""
5;"N77120";"N 77.12-0";"Renting and leasing of trucks";""
3;"N772";"N 77.2";"Renting and leasing of personal and household goods";""
4;"N7721";"N 77.21";"Renting and leasing of recreational and sports goods";""
5;"N77210";"N 77.21-0";"Renting and leasing of recreational and sports goods";""
4;"N7722";"N 77.22";"Renting of video tapes and disks";""
5;"N77220";"N 77.22-0";"Renting of video tapes and disks";""
4;"N7729";"N 77.29";"Renting and leasing of other personal and household goods";""
5;"N77290";"N 77.29-0";"Renting and leasing of other personal and household goods";""
3;"N773";"N 77.3";"Renting and leasing of other machinery, equipment and tangible goods";""
4;"N7731";"N 77.31";"Renting and leasing of agricultural machinery and equipment";""
5;"N77310";"N 77.31-0";"Renting and leasing of agricultural machinery and equipment";""
4;"N7732";"N 77.32";"Renting and leasing of construction and civil engineering machinery and equipment";""
5;"N77320";"N 77.32-0";"Renting and leasing of construction and civil engineering machinery and equipment";""
4;"N7733";"N 77.33";"Renting and leasing of office machinery and equipment (including computers)";""
5;"N77330";"N 77.33-0";"Renting and leasing of office machinery and equipment (including computers)";""
4;"N7734";"N 77.34";"Renting and leasing of water transport equipment";""
5;"N77340";"N 77.34-0";"Renting and leasing of water transport equipment";""
4;"N7735";"N 77.35";"Renting and leasing of air transport equipment";""
5;"N77350";"N 77.35-0";"Renting and leasing of air transport equipment";""
4;"N7739";"N 77.39";"Renting and leasing of other machinery, equipment and tangible goods n.e.c.";""
5;"N77390";"N 77.39-0";"Renting and leasing of other machinery, equipment and tangible goods n.e.c.";""
3;"N774";"N 77.4";"Leasing of intellectual property and similar products, except copyrighted works";""
4;"N7740";"N 77.40";"Leasing of intellectual property and similar products, except copyrighted works";""
5;"N77400";"N 77.40-0";"Leasing of intellectual property and similar products, except copyrighted works";""
2;"N78";"N 78";"Employment activities";""
3;"N781";"N 78.1";"Activities of employment placement agencies";""
4;"N7810";"N 78.10";"Activities of employment placement agencies";""
5;"N78100";"N 78.10-0";"Activities of employment placement agencies";""
3;"N782";"N 78.2";"Temporary employment agency activities";""
4;"N7820";"N 78.20";"Temporary employment agency activities";""
5;"N78200";"N 78.20-0";"Temporary employment agency activities";""
3;"N783";"N 78.3";"Other human resources provision";""
4;"N7830";"N 78.30";"Other human resources provision";""
5;"N78300";"N 78.30-0";"Other human resources provision";""
2;"N79";"N 79";"Travel agency, tour operator and other reservation service and related activities";""
3;"N791";"N 79.1";"Travel agency and tour operator activities";""
4;"N7911";"N 79.11";"Travel agency activities";""
5;"N79110";"N 79.11-0";"Travel agency activities";""
4;"N7912";"N 79.12";"Tour operator activities";""
5;"N79120";"N 79.12-0";"Tour operator activities";""
3;"N799";"N 79.9";"Other reservation services and related activities";""
4;"N7990";"N 79.90";"Other reservation services and related activities";""
5;"N79901";"N 79.90-1";"Activities of tourist guides";""
5;"N79902";"N 79.90-2";"Activities of tourist offices";""
5;"N79909";"N 79.90-9";"Other reservation services and related activities n.e.c.";""
2;"N80";"N 80";"Security and investigation activities";""
3;"N801";"N 80.1";"Private security activities";""
4;"N8010";"N 80.10";"Private security activities";""
5;"N80100";"N 80.10-0";"Private security activities";""
3;"N802";"N 80.2";"Security systems service activities";""
4;"N8020";"N 80.20";"Security systems service activities";""
5;"N80200";"N 80.20-0";"Security systems service activities";""
3;"N803";"N 80.3";"Investigation activities";""
4;"N8030";"N 80.30";"Investigation activities";""
5;"N80300";"N 80.30-0";"Investigation activities";""
2;"N81";"N 81";"Services to buildings and landscape activities";""
3;"N811";"N 81.1";"Combined facilities support activities";""
4;"N8110";"N 81.10";"Combined facilities support activities";""
5;"N81101";"N 81.10-1";"Care-taking";""
5;"N81102";"N 81.10-2";"Facility management (except care-taking)";""
3;"N812";"N 81.2";"Cleaning activities";""
4;"N8121";"N 81.21";"General cleaning of buildings";""
5;"N81210";"N 81.21-0";"General cleaning of buildings";""
4;"N8122";"N 81.22";"Other building and industrial cleaning activities";""
5;"N81221";"N 81.22-1";"Chimney cleaning";""
5;"N81229";"N 81.22-9";"Other building and industrial cleaning activities n.e.c.";""
4;"N8129";"N 81.29";"Other cleaning activities";""
5;"N81291";"N 81.29-1";"Snow and ice removal";""
5;"N81299";"N 81.29-9";"Other cleaning activities n.e.c.";""
3;"N813";"N 81.3";"Landscape service activities";""
4;"N8130";"N 81.30";"Landscape service activities";""
5;"N81300";"N 81.30-0";"Landscape service activities";""
2;"N82";"N 82";"Office administrative, office support and other business support activities";""
3;"N821";"N 82.1";"Office administrative and support activities";""
4;"N8211";"N 82.11";"Combined office administrative service activities";""
5;"N82110";"N 82.11-0";"Combined office administrative service activities";""
4;"N8219";"N 82.19";"Photocopying, document preparation and other specialised office support activities";""
5;"N82190";"N 82.19-0";"Photocopying, document preparation and other specialised office support activities";""
3;"N822";"N 82.2";"Activities of call centres";""
4;"N8220";"N 82.20";"Activities of call centres";""
5;"N82200";"N 82.20-0";"Activities of call centres";""
3;"N823";"N 82.3";"Organisation of conventions and trade shows";""
4;"N8230";"N 82.30";"Organisation of conventions and trade shows";""
5;"N82300";"N 82.30-0";"Organisation of conventions and trade shows";""
3;"N829";"N 82.9";"Business support service activities n.e.c.";""
4;"N8291";"N 82.91";"Activities of collection agencies and credit bureaus";""
5;"N82910";"N 82.91-0";"Activities of collection agencies and credit bureaus";""
4;"N8292";"N 82.92";"Packaging activities";""
5;"N82920";"N 82.92-0";"Packaging activities";""
4;"N8299";"N 82.99";"Other business support service activities n.e.c.";""
5;"N82990";"N 82.99-0";"Other business support service activities n.e.c.";""
1;"O";"O";"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY";""
2;"O84";"O 84";"Public administration and defence; compulsory social security";""
3;"O841";"O 84.1";"Administration of the State and the economic and social policy of the community";""
4;"O8411";"O 84.11";"General public administration activities";""
5;"O84110";"O 84.11-0";"General public administration activities";""
4;"O8412";"O 84.12";"Regulation of the activities of providing health care, education, cultural services and other socialservices, excluding social security";""
5;"O84120";"O 84.12-0";"Regulation of the activities of providing health care, education, cultural services and other socialservices, excluding social security";""
4;"O8413";"O 84.13";"Regulation of and contribution to more efficient operation of businesses";""
5;"O84130";"O 84.13-0";"Regulation of and contribution to more efficient operation of businesses";""
3;"O842";"O 84.2";"Provision of services to the community as a whole";""
4;"O8421";"O 84.21";"Foreign affairs";""
5;"O84210";"O 84.21-0";"Foreign affairs";""
4;"O8422";"O 84.22";"Defence activities";""
5;"O84220";"O 84.22-0";"Defence activities";""
4;"O8423";"O 84.23";"Justice and judicial activities";""
5;"O84230";"O 84.23-0";"Justice and judicial activities";""
4;"O8424";"O 84.24";"Public order and safety activities";""
5;"O84240";"O 84.24-0";"Public order and safety activities";""
4;"O8425";"O 84.25";"Fire service activities";""
5;"O84250";"O 84.25-0";"Fire service activities";""
3;"O843";"O 84.3";"Compulsory social security activities";""
4;"O8430";"O 84.30";"Compulsory social security activities";""
5;"O84300";"O 84.30-0";"Compulsory social security activities";""
1;"P";"P";"EDUCATION";""
2;"P85";"P 85";"Education";""
3;"P851";"P 85.1";"Pre-primary education";""
4;"P8510";"P 85.10";"Pre-primary education";""
5;"P85100";"P 85.10-0";"Pre-primary education";""
3;"P852";"P 85.2";"Primary education";""
4;"P8520";"P 85.20";"Primary education";""
5;"P85200";"P 85.20-0";"Primary education";""
3;"P853";"P 85.3";"Secondary education";""
4;"P8531";"P 85.31";"General secondary education";""
5;"P85311";"P 85.31-1";"Lower secondary schools including pre-vocational year";""
5;"P85312";"P 85.31-2";"Higher-level general secondary schools";""
4;"P8532";"P 85.32";"Technical and vocational secondary education";""
5;"P85321";"P 85.32-1";"Compulsory technical and vocational schools (apprenticeship)";""
5;"P85322";"P 85.32-2";"Medium-level technical and vocational schools";""
5;"P85323";"P 85.32-3";"Higher-level technical and vocational schools";""
3;"P854";"P 85.4";"Higher education";""
4;"P8541";"P 85.41";"Post-secondary non-tertiary education";""
5;"P85410";"P 85.41-0";"Post-secondary non-tertiary education";""
4;"P8542";"P 85.42";"Tertiary education";""
5;"P85420";"P 85.42-0";"Tertiary education";""
3;"P855";"P 85.5";"Other education";""
4;"P8551";"P 85.51";"Sports and recreation education";""
5;"P85510";"P 85.51-0";"Sports and recreation education";""
4;"P8552";"P 85.52";"Cultural education";""
5;"P85521";"P 85.52-1";"Dancing schools";""
5;"P85529";"P 85.52-9";"Other cultural education";""
4;"P8553";"P 85.53";"Driving school activities";""
5;"P85530";"P 85.53-0";"Driving school activities";""
4;"P8559";"P 85.59";"Other education n.e.c.";""
5;"P85590";"P 85.59-0";"Other education n.e.c.";""
3;"P856";"P 85.6";"Educational support activities";""
4;"P8560";"P 85.60";"Educational support activities";""
5;"P85600";"P 85.60-0";"Educational support activities";""
1;"Q";"Q";"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES";""
2;"Q86";"Q 86";"Human health activities";""
3;"Q861";"Q 86.1";"Hospital activities";""
4;"Q8610";"Q 86.10";"Hospital activities";""
5;"Q86100";"Q 86.10-0";"Hospital activities";""
3;"Q862";"Q 86.2";"Medical and dental practice activities";""
4;"Q8621";"Q 86.21";"General medical practice activities";""
5;"Q86210";"Q 86.21-0";"General medical practice activities";""
4;"Q8622";"Q 86.22";"Specialist medical practice activities";""
5;"Q86220";"Q 86.22-0";"Specialist medical practice activities";""
4;"Q8623";"Q 86.23";"Dental practice activities";""
5;"Q86230";"Q 86.23-0";"Dental practice activities";""
3;"Q869";"Q 86.9";"Other human health activities";""
4;"Q8690";"Q 86.90";"Other human health activities";""
5;"Q86901";"Q 86.90-1";"Ambulance and patients transports";""
5;"Q86902";"Q 86.90-2";"Home nursing";""
5;"Q86903";"Q 86.90-3";"Psychotherapists, clinical and health psychologists";""
5;"Q86909";"Q 86.90-9";"Other human health activities n.e.c.";""
2;"Q87";"Q 87";"Residential care activities";""
3;"Q871";"Q 87.1";"Residential nursing care activities";""
4;"Q8710";"Q 87.10";"Residential nursing care activities";""
5;"Q87100";"Q 87.10-0";"Residential nursing care activities";""
3;"Q872";"Q 87.2";"Residential care activities for mental retardation, mental health and substance abuse";""
4;"Q8720";"Q 87.20";"Residential care activities for mental retardation, mental health and substance abuse";""
5;"Q87200";"Q 87.20-0";"Residential care activities for mental retardation, mental health and substance abuse";""
3;"Q873";"Q 87.3";"Residential care activities for the elderly and disabled";""
4;"Q8730";"Q 87.30";"Residential care activities for the elderly and disabled";""
5;"Q87300";"Q 87.30-0";"Residential care activities for the elderly and disabled";""
3;"Q879";"Q 87.9";"Other residential care activities";""
4;"Q8790";"Q 87.90";"Other residential care activities";""
5;"Q87900";"Q 87.90-0";"Other residential care activities";""
2;"Q88";"Q 88";"Social work activities without accommodation";""
3;"Q881";"Q 88.1";"Social work activities without accommodation for the elderly and disabled";""
4;"Q8810";"Q 88.10";"Social work activities without accommodation for the elderly and disabled";""
5;"Q88100";"Q 88.10-0";"Social work activities without accommodation for the elderly and disabled";""
3;"Q889";"Q 88.9";"Other social work activities without accommodation";""
4;"Q8891";"Q 88.91";"Child day-care activities";""
5;"Q88910";"Q 88.91-0";"Child day-care activities";""
4;"Q8899";"Q 88.99";"Other social work activities without accommodation n.e.c.";""
5;"Q88990";"Q 88.99-0";"Other social work activities without accommodation n.e.c.";""
1;"R";"R";"ARTS, ENTERTAINMENT AND RECREATION";""
2;"R90";"R 90";"Creative, arts and entertainment activities";""
3;"R900";"R 90.0";"Creative, arts and entertainment activities";""
4;"R9001";"R 90.01";"Performing arts";""
5;"R90010";"R 90.01-0";"Performing arts";""
4;"R9002";"R 90.02";"Support activities to performing arts";""
5;"R90020";"R 90.02-0";"Support activities to performing arts";""
4;"R9003";"R 90.03";"Artistic creation";""
5;"R90030";"R 90.03-0";"Artistic creation";""
4;"R9004";"R 90.04";"Operation of arts facilities";""
5;"R90040";"R 90.04-0";"Operation of arts facilities";""
2;"R91";"R 91";"Libraries, archives, museums and other cultural activities";""
3;"R910";"R 91.0";"Libraries, archives, museums and other cultural activities";""
4;"R9101";"R 91.01";"Library and archives activities";""
5;"R91010";"R 91.01-0";"Library and archives activities";""
4;"R9102";"R 91.02";"Museums activities";""
5;"R91020";"R 91.02-0";"Museums activities";""
4;"R9103";"R 91.03";"Operation of historical sites and buildings and similar visitor attractions";""
5;"R91030";"R 91.03-0";"Operation of historical sites and buildings and similar visitor attractions";""
4;"R9104";"R 91.04";"Botanical and zoological gardens and nature reserves activities";""
5;"R91040";"R 91.04-0";"Botanical and zoological gardens and nature reserves activities";""
2;"R92";"R 92";"Gambling and betting activities";""
3;"R920";"R 92.0";"Gambling and betting activities";""
4;"R9200";"R 92.00";"Gambling and betting activities";""
5;"R92001";"R 92.00-1";"Lottery and other betting activities";""
5;"R92002";"R 92.00-2";"Casinos";""
5;"R92003";"R 92.00-3";"Operation of gambling machines";""
2;"R93";"R 93";"Sports activities and amusement and recreation activities";""
3;"R931";"R 93.1";"Sports activities";""
4;"R9311";"R 93.11";"Operation of sports facilities";""
5;"R93111";"R 93.11-1";"Operation of swimming pools and stadiums";""
5;"R93119";"R 93.11-9";"Operation of other sports arenas and stadiums";""
4;"R9312";"R 93.12";"Activities of sport clubs";""
5;"R93120";"R 93.12-0";"Activities of sport clubs";""
4;"R9313";"R 93.13";"Fitness facilities";""
5;"R93130";"R 93.13-0";"Fitness facilities";""
4;"R9319";"R 93.19";"Other sports activities";""
5;"R93190";"R 93.19-0";"Other sports activities";""
3;"R932";"R 93.2";"Amusement and recreation activities";""
4;"R9321";"R 93.21";"Activities of amusement parks and theme parks";""
5;"R93210";"R 93.21-0";"Activities of amusement parks and theme parks";""
4;"R9329";"R 93.29";"Other amusement and recreation activities";""
5;"R93290";"R 93.29-0";"Other amusement and recreation activities";""
1;"S";"S";"OTHER SERVICE ACTIVITIES";""
2;"S94";"S 94";"Activities of membership organisations";""
3;"S941";"S 94.1";"Activities of business, employers and professional membership organisations";""
4;"S9411";"S 94.11";"Activities of business and employers membership organisations";""
5;"S94110";"S 94.11-0";"Activities of business and employers membership organisations";""
4;"S9412";"S 94.12";"Activities of professional membership organisations";""
5;"S94120";"S 94.12-0";"Activities of professional membership organisations";""
3;"S942";"S 94.2";"Activities of trade unions";""
4;"S9420";"S 94.20";"Activities of trade unions";""
5;"S94200";"S 94.20-0";"Activities of trade unions";""
3;"S949";"S 94.9";"Activities of other membership organisations";""
4;"S9491";"S 94.91";"Activities of religious organisations";""
5;"S94910";"S 94.91-0";"Activities of religious organisations";""
4;"S9492";"S 94.92";"Activities of political organisations";""
5;"S94920";"S 94.92-0";"Activities of political organisations";""
4;"S9499";"S 94.99";"Activities of other membership organisations n.e.c.";""
5;"S94990";"S 94.99-0";"Activities of other membership organisations n.e.c.";""
2;"S95";"S 95";"Repair of computers and personal and household goods";""
3;"S951";"S 95.1";"Repair of computers and communication equipment";""
4;"S9511";"S 95.11";"Repair of computers and peripheral equipment";""
5;"S95110";"S 95.11-0";"Repair of computers and peripheral equipment";""
4;"S9512";"S 95.12";"Repair of communication equipment";""
5;"S95120";"S 95.12-0";"Repair of communication equipment";""
3;"S952";"S 95.2";"Repair of personal and household goods";""
4;"S9521";"S 95.21";"Repair of consumer electronics";""
5;"S95210";"S 95.21-0";"Repair of consumer electronics";""
4;"S9522";"S 95.22";"Repair of household appliances and home and garden equipment";""
5;"S95220";"S 95.22-0";"Repair of household appliances and home and garden equipment";""
4;"S9523";"S 95.23";"Repair of footwear and leather goods";""
5;"S95230";"S 95.23-0";"Repair of footwear and leather goods";""
4;"S9524";"S 95.24";"Repair of furniture and home furnishings";""
5;"S95240";"S 95.24-0";"Repair of furniture and home furnishings";""
4;"S9525";"S 95.25";"Repair of watches, clocks and jewellery";""
5;"S95250";"S 95.25-0";"Repair of watches, clocks and jewellery";""
4;"S9529";"S 95.29";"Repair of other personal and household goods";""
5;"S95290";"S 95.29-0";"Repair of other personal and household goods";""
2;"S96";"S 96";"Other personal service activities";""
3;"S960";"S 96.0";"Other personal service activities";""
4;"S9601";"S 96.01";"Washing and (dry-)cleaning of textile and fur products";""
5;"S96011";"S 96.01-1";"Laundries";""
5;"S96012";"S 96.01-2";"Dry-cleaning";""
4;"S9602";"S 96.02";"Hairdressing and other beauty treatment";""
5;"S96021";"S 96.02-1";"Hairdressing";""
5;"S96022";"S 96.02-2";"Beauty treatment";""
5;"S96023";"S 96.02-3";"Pedicures";""
4;"S9603";"S 96.03";"Funeral and related activities";""
5;"S96030";"S 96.03-0";"Funeral and related activities";""
4;"S9604";"S 96.04";"Physical well-being activities";""
5;"S96041";"S 96.04-1";"Operation of reducing and slendering salons and massage salons";""
5;"S96042";"S 96.04-2";"Operation of spas";""
5;"S96049";"S 96.04-9";"Operation of solariums, saunas and baths n.e.c.";""
4;"S9609";"S 96.09";"Other personal service activities n.e.c.";""
5;"S96090";"S 96.09-0";"Other personal service activities n.e.c.";""
1;"T";"T";"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE";""
2;"T97";"T 97";"Activities of households as employers of domestic personnel";""
3;"T970";"T 97.0";"Activities of households as employers of domestic personnel";""
4;"T9700";"T 97.00";"Activities of households as employers of domestic personnel";""
5;"T97000";"T 97.00-0";"Activities of households as employers of domestic personnel";""
2;"T98";"T 98";"Undifferentiated goods- and services-producing activities of private households for own use";""
3;"T981";"T 98.1";"Undifferentiated goods-producing activities of private households for own use";""
4;"T9810";"T 98.10";"Undifferentiated goods-producing activities of private households for own use";""
5;"T98100";"T 98.10-0";"Undifferentiated goods-producing activities of private households for own use";""
3;"T982";"T 98.2";"Undifferentiated service-producing activities of private households for own use";""
4;"T9820";"T 98.20";"Undifferentiated service-producing activities of private households for own use";""
5;"T98200";"T 98.20-0";"Undifferentiated service-producing activities of private households for own use";""
1;"U";"U";"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES";""
2;"U99";"U 99";"Activities of extraterritorial organisations and bodies";""
3;"U990";"U 99.0";"Activities of extraterritorial organisations and bodies";""
4;"U9900";"U 99.00";"Activities of extraterritorial organisations and bodies";""
5;"U99000";"U 99.00-0";"Activities of extraterritorial organisations and bodies";""
